種別,年,月,産業分類,規模,就業形態,常用雇用,現金給与総額,きまって支給する給与,実質賃金（現金給与総額）,総実労働時間,所定外労働時間
季節調整済指数伸び率（前月比）,1999,3,TL,0,0,-0.2,0.9,0.1,1.2,1,0.2
季節調整済指数伸び率（前月比）,1999,3,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,3,TL,0,2,1.1,,,,,
季節調整済指数伸び率（前月比）,1999,3,TL,T,0,0,0.7,0,1,0.8,-0.4
季節調整済指数伸び率（前月比）,1999,3,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,3,TL,T,2,0.5,,,,,
季節調整済指数伸び率（前月比）,1999,4,D,T,0,,-0.2,,,,
季節調整済指数伸び率（前月比）,1999,4,E,0,0,-0.3,0.2,-0.3,0.1,-2,-0.4
季節調整済指数伸び率（前月比）,1999,4,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,4,E,0,2,0.8,,,,,
季節調整済指数伸び率（前月比）,1999,4,E,T,0,-0.3,0,-0.2,-0.1,-2.2,-0.4
季節調整済指数伸び率（前月比）,1999,4,E,T,1,-0.4,,,,,
季節調整済指数伸び率（前月比）,1999,4,E,T,2,0.7,,,,,
季節調整済指数伸び率（前月比）,1999,4,TL,0,0,0.1,-0.8,0,-1,-1.4,0.4
季節調整済指数伸び率（前月比）,1999,4,TL,0,1,0,,,,,
季節調整済指数伸び率（前月比）,1999,4,TL,0,2,-1.2,,,,,
季節調整済指数伸び率（前月比）,1999,4,TL,T,0,0.1,-0.8,-0.1,-1,-1.2,0.4
季節調整済指数伸び率（前月比）,1999,4,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,4,TL,T,2,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,5,D,T,0,,1.2,,,,
季節調整済指数伸び率（前月比）,1999,5,E,0,0,-0.4,-0.3,0.1,-0.1,1.6,1.5
季節調整済指数伸び率（前月比）,1999,5,E,0,1,-0.4,,,,,
季節調整済指数伸び率（前月比）,1999,5,E,0,2,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,5,E,T,0,-0.2,-0.4,0.1,-0.2,1.6,1.5
季節調整済指数伸び率（前月比）,1999,5,E,T,1,-0.4,,,,,
季節調整済指数伸び率（前月比）,1999,5,E,T,2,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,5,TL,0,0,-0.1,0,0.1,0.3,0.5,-0.2
季節調整済指数伸び率（前月比）,1999,5,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,5,TL,0,2,0.7,,,,,
季節調整済指数伸び率（前月比）,1999,5,TL,T,0,-0.1,0,0.2,0.2,0.6,0.9
季節調整済指数伸び率（前月比）,1999,5,TL,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,5,TL,T,2,0.7,,,,,
季節調整済指数伸び率（前月比）,1999,6,D,T,0,,-1.2,,,,
季節調整済指数伸び率（前月比）,1999,6,E,0,0,-0.1,-2.4,0.2,-2.4,-1,-0.3
季節調整済指数伸び率（前月比）,1999,6,E,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,6,E,0,2,-0.5,,,,,
季節調整済指数伸び率（前月比）,1999,6,E,T,0,-0.3,-1.1,0.1,-1,-0.6,-0.3
季節調整済指数伸び率（前月比）,1999,6,E,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,6,E,T,2,0.2,,,,,
季節調整済指数伸び率（前月比）,1999,6,TL,0,0,-0.1,-2.4,0.1,-2.5,-0.5,-1.3
季節調整済指数伸び率（前月比）,1999,6,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,6,TL,0,2,-0.7,,,,,
季節調整済指数伸び率（前月比）,1999,6,TL,T,0,-0.2,-1.3,-0.2,-1.2,-0.5,-0.4
季節調整済指数伸び率（前月比）,1999,6,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,6,TL,T,2,0,,,,,
季節調整済指数伸び率（前月比）,1999,7,D,T,0,,1,,,,
季節調整済指数伸び率（前月比）,1999,7,E,0,0,-0.3,2.1,-0.2,2.1,0.4,1.4
季節調整済指数伸び率（前月比）,1999,7,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,7,E,0,2,0.3,,,,,
季節調整済指数伸び率（前月比）,1999,7,E,T,0,-0.3,1.1,-0.5,1.2,0.3,1.3
季節調整済指数伸び率（前月比）,1999,7,E,T,1,-0.4,,,,,
季節調整済指数伸び率（前月比）,1999,7,E,T,2,0.8,,,,,
季節調整済指数伸び率（前月比）,1999,7,TL,0,0,-0.1,2.8,0,2.9,0.4,1.2
季節調整済指数伸び率（前月比）,1999,7,TL,0,1,0,,,,,
季節調整済指数伸び率（前月比）,1999,7,TL,0,2,0.4,,,,,
季節調整済指数伸び率（前月比）,1999,7,TL,T,0,0,1.2,0.1,1.3,0.3,-0.2
季節調整済指数伸び率（前月比）,1999,7,TL,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,7,TL,T,2,0,,,,,
季節調整済指数伸び率（前月比）,1999,8,D,T,0,,-1.8,,,,
季節調整済指数伸び率（前月比）,1999,8,E,0,0,-0.2,1,0.6,1,0.9,1.3
季節調整済指数伸び率（前月比）,1999,8,E,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,8,E,0,2,-0.7,,,,,
季節調整済指数伸び率（前月比）,1999,8,E,T,0,-0.1,0.4,0.6,0.5,1,1.7
季節調整済指数伸び率（前月比）,1999,8,E,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,8,E,T,2,0.1,,,,,
季節調整済指数伸び率（前月比）,1999,8,TL,0,0,0,-0.7,0.3,-0.5,1.2,1.9
季節調整済指数伸び率（前月比）,1999,8,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,1999,8,TL,0,2,0.2,,,,,
季節調整済指数伸び率（前月比）,1999,8,TL,T,0,0.2,-0.1,0.2,0,1.1,2
季節調整済指数伸び率（前月比）,1999,8,TL,T,1,0.2,,,,,
季節調整済指数伸び率（前月比）,1999,8,TL,T,2,0.5,,,,,
季節調整済指数伸び率（前月比）,1999,9,D,T,0,,1.1,,,,
季節調整済指数伸び率（前月比）,1999,9,E,0,0,-0.3,0.5,0.2,0.3,-0.3,2.8
季節調整済指数伸び率（前月比）,1999,9,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,9,E,0,2,-0.4,,,,,
季節調整済指数伸び率（前月比）,1999,9,E,T,0,-0.3,0.1,0.3,-0.1,-0.8,2.1
季節調整済指数伸び率（前月比）,1999,9,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,9,E,T,2,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,9,TL,0,0,0,0.5,0,0.3,-0.8,0.4
季節調整済指数伸び率（前月比）,1999,9,TL,0,1,0,,,,,
季節調整済指数伸び率（前月比）,1999,9,TL,0,2,-0.4,,,,,
季節調整済指数伸び率（前月比）,1999,9,TL,T,0,-0.2,0.1,-0.1,-0.2,-1,-0.5
季節調整済指数伸び率（前月比）,1999,9,TL,T,1,0,,,,,
季節調整済指数伸び率（前月比）,1999,9,TL,T,2,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,10,D,T,0,,0.2,,,,
季節調整済指数伸び率（前月比）,1999,10,E,0,0,-0.3,-0.1,0,0,-0.3,-0.6
季節調整済指数伸び率（前月比）,1999,10,E,0,1,-0.5,,,,,
季節調整済指数伸び率（前月比）,1999,10,E,0,2,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,10,E,T,0,-0.4,0,-0.1,0.1,0,-0.2
季節調整済指数伸び率（前月比）,1999,10,E,T,1,-0.5,,,,,
季節調整済指数伸び率（前月比）,1999,10,E,T,2,0.2,,,,,
季節調整済指数伸び率（前月比）,1999,10,TL,0,0,-0.2,-0.5,-0.3,-0.4,-0.5,0.4
季節調整済指数伸び率（前月比）,1999,10,TL,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,10,TL,0,2,0.4,,,,,
季節調整済指数伸び率（前月比）,1999,10,TL,T,0,-0.2,-0.3,-0.1,-0.1,-0.2,0.3
季節調整済指数伸び率（前月比）,1999,10,TL,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,10,TL,T,2,0.7,,,,,
季節調整済指数伸び率（前月比）,1999,11,D,T,0,,-1.6,,,,
季節調整済指数伸び率（前月比）,1999,11,E,0,0,-0.3,0.2,0.3,0.3,0.2,1.1
季節調整済指数伸び率（前月比）,1999,11,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,11,E,0,2,2.1,,,,,
季節調整済指数伸び率（前月比）,1999,11,E,T,0,-0.2,0.3,0.4,0.4,0.2,1.9
季節調整済指数伸び率（前月比）,1999,11,E,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,1999,11,E,T,2,1,,,,,
季節調整済指数伸び率（前月比）,1999,11,TL,0,0,-0.1,0,-0.2,0.1,0.1,0.6
季節調整済指数伸び率（前月比）,1999,11,TL,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,11,TL,0,2,0.4,,,,,
季節調整済指数伸び率（前月比）,1999,11,TL,T,0,0.1,0,-0.2,0.1,0.3,0.8
季節調整済指数伸び率（前月比）,1999,11,TL,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,11,TL,T,2,0.2,,,,,
季節調整済指数伸び率（前月比）,1999,12,D,T,0,,2.5,,,,
季節調整済指数伸び率（前月比）,1999,12,E,0,0,-0.3,-0.6,0,-0.2,-0.6,2.1
季節調整済指数伸び率（前月比）,1999,12,E,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,12,E,0,2,-2.8,,,,,
季節調整済指数伸び率（前月比）,1999,12,E,T,0,-0.2,-0.1,0,0.3,-0.6,1.2
季節調整済指数伸び率（前月比）,1999,12,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,1999,12,E,T,2,-1.7,,,,,
季節調整済指数伸び率（前月比）,1999,12,TL,0,0,0,1,0.4,1.5,-0.5,0.1
季節調整済指数伸び率（前月比）,1999,12,TL,0,1,0,,,,,
季節調整済指数伸び率（前月比）,1999,12,TL,0,2,0.5,,,,,
季節調整済指数伸び率（前月比）,1999,12,TL,T,0,-0.1,1.6,0.4,2,-0.4,0.4
季節調整済指数伸び率（前月比）,1999,12,TL,T,1,0.1,,,,,
季節調整済指数伸び率（前月比）,1999,12,TL,T,2,0,,,,,
季節調整済指数伸び率（前月比）,2000,1,D,T,0,,-0.4,,,,
季節調整済指数伸び率（前月比）,2000,1,E,0,0,-0.2,1.7,0.5,1.7,0.7,2.9
季節調整済指数伸び率（前月比）,2000,1,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,1,E,0,2,1.2,,,,,
季節調整済指数伸び率（前月比）,2000,1,E,T,0,-0.2,0.8,0.3,0.9,0.2,1.7
季節調整済指数伸び率（前月比）,2000,1,E,T,1,-0.5,,,,,
季節調整済指数伸び率（前月比）,2000,1,E,T,2,1.8,,,,,
季節調整済指数伸び率（前月比）,2000,1,TL,0,0,-0.2,-1.5,0.2,-1.5,0.6,0.1
季節調整済指数伸び率（前月比）,2000,1,TL,0,1,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,1,TL,0,2,-1.2,,,,,
季節調整済指数伸び率（前月比）,2000,1,TL,T,0,0,-0.9,0.6,-0.9,0.2,-0.3
季節調整済指数伸び率（前月比）,2000,1,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,1,TL,T,2,-0.4,,,,,
季節調整済指数伸び率（前月比）,2000,2,D,T,0,,-0.2,,,,
季節調整済指数伸び率（前月比）,2000,2,E,0,0,-0.3,-0.7,-0.1,-0.7,0.5,0.5
季節調整済指数伸び率（前月比）,2000,2,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,2,E,0,2,0.4,,,,,
季節調整済指数伸び率（前月比）,2000,2,E,T,0,-0.1,-0.2,-0.2,-0.3,0.8,0.8
季節調整済指数伸び率（前月比）,2000,2,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,2,E,T,2,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,2,TL,0,0,0.1,0.8,0.1,0.8,0,0.1
季節調整済指数伸び率（前月比）,2000,2,TL,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,2,TL,0,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,2,TL,T,0,-0.1,0,-0.2,0,0,0.5
季節調整済指数伸び率（前月比）,2000,2,TL,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,2,TL,T,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,3,D,T,0,,-0.8,,,,
季節調整済指数伸び率（前月比）,2000,3,E,0,0,-0.3,0.6,0.4,0.5,2.2,2.8
季節調整済指数伸び率（前月比）,2000,3,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,3,E,0,2,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,3,E,T,0,-0.3,0.2,0.7,0.2,2.3,3.6
季節調整済指数伸び率（前月比）,2000,3,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,3,E,T,2,0.4,,,,,
季節調整済指数伸び率（前月比）,2000,3,TL,0,0,0.1,-0.4,0.3,-0.5,2.1,2.2
季節調整済指数伸び率（前月比）,2000,3,TL,0,1,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,3,TL,0,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,3,TL,T,0,0.1,-0.4,0.6,-0.5,2.2,1.2
季節調整済指数伸び率（前月比）,2000,3,TL,T,1,0.1,,,,,
季節調整済指数伸び率（前月比）,2000,3,TL,T,2,0,,,,,
季節調整済指数伸び率（前月比）,2000,4,D,T,0,,1,,,,
季節調整済指数伸び率（前月比）,2000,4,E,0,0,0.1,0.1,0.2,0.2,-0.7,0.6
季節調整済指数伸び率（前月比）,2000,4,E,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,4,E,0,2,0.4,,,,,
季節調整済指数伸び率（前月比）,2000,4,E,T,0,-0.1,0.2,-0.2,0.3,-1.6,-0.2
季節調整済指数伸び率（前月比）,2000,4,E,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,4,E,T,2,0.3,,,,,
季節調整済指数伸び率（前月比）,2000,4,TL,0,0,-0.2,0.2,-0.5,0.3,-1.2,0.2
季節調整済指数伸び率（前月比）,2000,4,TL,0,1,-0.9,,,,,
季節調整済指数伸び率（前月比）,2000,4,TL,0,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,4,TL,T,0,-0.2,0.2,-0.7,0.4,-1.5,0.7
季節調整済指数伸び率（前月比）,2000,4,TL,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,4,TL,T,2,1.2,,,,,
季節調整済指数伸び率（前月比）,2000,5,D,T,0,,-1.3,,,,
季節調整済指数伸び率（前月比）,2000,5,E,0,0,-0.2,0.1,-0.2,0.3,-1.7,-0.6
季節調整済指数伸び率（前月比）,2000,5,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,5,E,0,2,2.1,,,,,
季節調整済指数伸び率（前月比）,2000,5,E,T,0,-0.1,0.2,-0.1,0.4,-0.8,-0.3
季節調整済指数伸び率（前月比）,2000,5,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,5,E,T,2,1.1,,,,,
季節調整済指数伸び率（前月比）,2000,5,TL,0,0,-0.1,-0.2,0,0.1,-0.4,0.5
季節調整済指数伸び率（前月比）,2000,5,TL,0,1,0.1,,,,,
季節調整済指数伸び率（前月比）,2000,5,TL,0,2,0.3,,,,,
季節調整済指数伸び率（前月比）,2000,5,TL,T,0,0,-0.2,0,0,-0.1,-0.5
季節調整済指数伸び率（前月比）,2000,5,TL,T,1,0,,,,,
季節調整済指数伸び率（前月比）,2000,5,TL,T,2,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,6,D,T,0,,1.5,,,,
季節調整済指数伸び率（前月比）,2000,6,E,0,0,-0.1,-2,0,-2,0,2
季節調整済指数伸び率（前月比）,2000,6,E,0,1,0,,,,,
季節調整済指数伸び率（前月比）,2000,6,E,0,2,-1.2,,,,,
季節調整済指数伸び率（前月比）,2000,6,E,T,0,-0.2,-1.3,0,-1.3,-0.4,1.6
季節調整済指数伸び率（前月比）,2000,6,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,6,E,T,2,-0.5,,,,,
季節調整済指数伸び率（前月比）,2000,6,TL,0,0,0,-0.2,-0.5,-0.2,-0.9,-0.6
季節調整済指数伸び率（前月比）,2000,6,TL,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,6,TL,0,2,1.2,,,,,
季節調整済指数伸び率（前月比）,2000,6,TL,T,0,0.1,0.2,-0.3,0.2,-0.6,0.3
季節調整済指数伸び率（前月比）,2000,6,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,6,TL,T,2,0.7,,,,,
季節調整済指数伸び率（前月比）,2000,7,D,T,0,,-0.4,,,,
季節調整済指数伸び率（前月比）,2000,7,E,0,0,-0.4,1.3,0.2,1.3,0.7,-0.6
季節調整済指数伸び率（前月比）,2000,7,E,0,1,-0.6,,,,,
季節調整済指数伸び率（前月比）,2000,7,E,0,2,1.6,,,,,
季節調整済指数伸び率（前月比）,2000,7,E,T,0,-0.2,1.2,0.2,1.2,0.8,-0.8
季節調整済指数伸び率（前月比）,2000,7,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,7,E,T,2,0,,,,,
季節調整済指数伸び率（前月比）,2000,7,TL,0,0,-0.1,0,0.5,0,0.9,1.6
季節調整済指数伸び率（前月比）,2000,7,TL,0,1,0,,,,,
季節調整済指数伸び率（前月比）,2000,7,TL,0,2,0,,,,,
季節調整済指数伸び率（前月比）,2000,7,TL,T,0,0.2,-0.5,0.4,-0.4,0.4,0.8
季節調整済指数伸び率（前月比）,2000,7,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,7,TL,T,2,0,,,,,
季節調整済指数伸び率（前月比）,2000,8,D,T,0,,0.9,,,,
季節調整済指数伸び率（前月比）,2000,8,E,0,0,-0.3,1.4,-0.2,1.4,-0.1,1.1
季節調整済指数伸び率（前月比）,2000,8,E,0,1,-0.9,,,,,
季節調整済指数伸び率（前月比）,2000,8,E,0,2,4.5,,,,,
季節調整済指数伸び率（前月比）,2000,8,E,T,0,-0.3,0.4,0,0.5,-0.1,1.7
季節調整済指数伸び率（前月比）,2000,8,E,T,1,-0.9,,,,,
季節調整済指数伸び率（前月比）,2000,8,E,T,2,2.6,,,,,
季節調整済指数伸び率（前月比）,2000,8,TL,0,0,0,0.8,-0.1,0.8,0,0.2
季節調整済指数伸び率（前月比）,2000,8,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,8,TL,0,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,8,TL,T,0,-0.3,1.1,0,1.1,-0.2,0
季節調整済指数伸び率（前月比）,2000,8,TL,T,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,8,TL,T,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,9,D,T,0,,-0.6,,,,
季節調整済指数伸び率（前月比）,2000,9,E,0,0,-0.3,-0.5,0.2,-0.2,-0.5,1
季節調整済指数伸び率（前月比）,2000,9,E,0,1,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,9,E,0,2,0.8,,,,,
季節調整済指数伸び率（前月比）,2000,9,E,T,0,-0.2,-0.3,0.1,0,-0.4,0
季節調整済指数伸び率（前月比）,2000,9,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,9,E,T,2,1.3,,,,,
季節調整済指数伸び率（前月比）,2000,9,TL,0,0,-0.1,-0.6,0.1,-0.3,-0.3,0.7
季節調整済指数伸び率（前月比）,2000,9,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,9,TL,0,2,0,,,,,
季節調整済指数伸び率（前月比）,2000,9,TL,T,0,0,-1,-0.1,-0.7,-0.1,0.8
季節調整済指数伸び率（前月比）,2000,9,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,9,TL,T,2,0.5,,,,,
季節調整済指数伸び率（前月比）,2000,10,D,T,0,,-0.2,,,,
季節調整済指数伸び率（前月比）,2000,10,E,0,0,-0.1,-0.2,0.2,0,2.1,1.7
季節調整済指数伸び率（前月比）,2000,10,E,0,1,0.3,,,,,
季節調整済指数伸び率（前月比）,2000,10,E,0,2,-4,,,,,
季節調整済指数伸び率（前月比）,2000,10,E,T,0,-0.1,-0.2,0.3,0,2.2,1.4
季節調整済指数伸び率（前月比）,2000,10,E,T,1,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,10,E,T,2,-2.5,,,,,
季節調整済指数伸び率（前月比）,2000,10,TL,0,0,-0.1,-0.5,0.1,-0.3,0.9,-0.1
季節調整済指数伸び率（前月比）,2000,10,TL,0,1,0.1,,,,,
季節調整済指数伸び率（前月比）,2000,10,TL,0,2,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,10,TL,T,0,-0.1,-0.3,0,0,0.9,-0.2
季節調整済指数伸び率（前月比）,2000,10,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,10,TL,T,2,0.3,,,,,
季節調整済指数伸び率（前月比）,2000,11,D,T,0,,0.8,,,,
季節調整済指数伸び率（前月比）,2000,11,E,0,0,-0.2,-0.8,-0.1,-0.9,-1.7,-0.2
季節調整済指数伸び率（前月比）,2000,11,E,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,11,E,0,2,0.3,,,,,
季節調整済指数伸び率（前月比）,2000,11,E,T,0,-0.1,-0.5,-0.2,-0.6,-1.7,0.1
季節調整済指数伸び率（前月比）,2000,11,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,11,E,T,2,0.3,,,,,
季節調整済指数伸び率（前月比）,2000,11,TL,0,0,0,-0.4,-0.5,-0.5,-0.9,0.6
季節調整済指数伸び率（前月比）,2000,11,TL,0,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,11,TL,0,2,-0.3,,,,,
季節調整済指数伸び率（前月比）,2000,11,TL,T,0,0.1,0.2,-0.2,0.1,-0.9,0.1
季節調整済指数伸び率（前月比）,2000,11,TL,T,1,-0.1,,,,,
季節調整済指数伸び率（前月比）,2000,11,TL,T,2,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,12,D,T,0,,-1.1,,,,
季節調整済指数伸び率（前月比）,2000,12,E,0,0,-0.2,1.7,0.1,1.4,0.9,-1
季節調整済指数伸び率（前月比）,2000,12,E,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,12,E,0,2,-1,,,,,
季節調整済指数伸び率（前月比）,2000,12,E,T,0,-0.3,1.6,0,1.3,0.7,-0.3
季節調整済指数伸び率（前月比）,2000,12,E,T,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,12,E,T,2,-0.6,,,,,
季節調整済指数伸び率（前月比）,2000,12,TL,0,0,-0.1,0.7,0,0.5,0.7,-1
季節調整済指数伸び率（前月比）,2000,12,TL,0,1,-0.2,,,,,
季節調整済指数伸び率（前月比）,2000,12,TL,0,2,0.2,,,,,
季節調整済指数伸び率（前月比）,2000,12,TL,T,0,-0.1,1,-0.2,0.8,0.5,-0.3
季節調整済指数伸び率（前月比）,2000,12,TL,T,1,0.1,,,,,
季節調整済指数伸び率（前月比）,2000,12,TL,T,2,-0.2,,,,,
季節調整済指数伸び率（前月比）,2001,1,D,T,0,,0.3,,,,
季節調整済指数伸び率（前月比）,2001,1,E,0,0,-0.2,-0.5,0.1,-0.6,-0.2,-1.8
季節調整済指数伸び率（前月比）,2001,1,E,0,1,0,,,,,
季節調整済指数伸び率（前月比）,2001,1,E,0,2,-0.7,,,,,
